id;V1;V2;V3;V4;V5;V6;V7;V8;V9;LOCALIDAD;PARAMETRO;ANO
I6935;0;0.0028;0.6736;0.5489;0.0222;0.0001;0;0;0;La27.75Lo65.75;WS10M;a2012
I6936;0;0.0037;0.7132;0.5148;0.0194;0.0001;0;0;0;La27.75Lo65.75;WS10M;a2013
I6937;0;0.0036;0.7066;0.5205;0.0198;0.0001;0;0;0;La27.75Lo65.75;WS10M;a2014
I6938;0;0.0036;0.7066;0.5205;0.0198;0.0001;0;0;0;La27.75Lo65.75;WS10M;a2015
I6939;0;0.0041;0.7261;0.5035;0.0185;0.0001;0;0;0;La27.75Lo65.75;WS10M;a2016
I6940;0;0.0068;0.7948;0.4429;0.0144;0;0;0;0;La27.75Lo65.75;WS10M;a2017
I6941;0;0.0093;0.8353;0.4059;0.0122;0;0;0;0;La27.75Lo65.75;WS10M;a2018
I6942;0;0.0111;0.857;0.3854;0.0111;0;0;0;0;La27.75Lo65.75;WS10M;a2019
I6943;0;0;0.0464;0.9651;0.271;0.0038;0;0;0.0001;La27.75Lo65.25;WS50M;a1981
I6944;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La27.75Lo65.25;WS50M;a1982
I6945;0;0;0.0889;0.9996;0.1923;0.0021;0;0;0.0001;La27.75Lo65.25;WS50M;a1983
I6946;0;0;0.0547;0.9783;0.2505;0.0033;0;0;0.0001;La27.75Lo65.25;WS50M;a1984
I6947;0;0;0.0806;0.9978;0.2037;0.0023;0;0;0.0001;La27.75Lo65.25;WS50M;a1985
I6948;0;0;0.0532;0.9763;0.2538;0.0034;0;0;0.0001;La27.75Lo65.25;WS50M;a1986
I6949;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La27.75Lo65.25;WS50M;a1987
I6950;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La27.75Lo65.25;WS50M;a1988
I6951;0;0;0.0491;0.9698;0.264;0.0037;0;0;0.0001;La27.75Lo65.25;WS50M;a1989
I6952;0;0;0.064;0.9885;0.231;0.0029;0;0;0.0001;La27.75Lo65.25;WS50M;a1990
I6953;0;0;0.0427;0.9574;0.2816;0.0041;0;0;0.0002;La27.75Lo65.25;WS50M;a1991
I6954;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La27.75Lo65.25;WS50M;a1992
I6955;0;0;0.0532;0.9763;0.2538;0.0034;0;0;0.0001;La27.75Lo65.25;WS50M;a1993
I6956;0;0;0.0371;0.9429;0.2999;0.0046;0;0;0.0002;La27.75Lo65.25;WS50M;a1994
I6957;0;0;0.0576;0.982;0.2439;0.0032;0;0;0.0001;La27.75Lo65.25;WS50M;a1995
I6958;0;0;0.0592;0.9838;0.2406;0.0031;0;0;0.0001;La27.75Lo65.25;WS50M;a1996
I6959;0;0;0.0404;0.9518;0.2888;0.0043;0;0;0.0002;La27.75Lo65.25;WS50M;a1997
I6960;0;0;0.0416;0.9546;0.2852;0.0042;0;0;0.0002;La27.75Lo65.25;WS50M;a1998
I6961;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La27.75Lo65.25;WS50M;a1999
I6962;0;0;0.064;0.9885;0.231;0.0029;0;0;0.0001;La27.75Lo65.25;WS50M;a2000
I6963;0;0;0.0747;0.9955;0.2125;0.0025;0;0;0.0001;La27.75Lo65.25;WS50M;a2001
I6964;0;0;0.0826;0.9984;0.2008;0.0022;0;0;0.0001;La27.75Lo65.25;WS50M;a2002
I6965;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La27.75Lo65.25;WS50M;a2003
I6966;0;0;0.035;0.9366;0.3074;0.0049;0;0;0.0002;La27.75Lo65.25;WS50M;a2004
I6967;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La27.75Lo65.25;WS50M;a2005
I6968;0;0;0.0477;0.9675;0.2675;0.0037;0;0;0.0001;La27.75Lo65.25;WS50M;a2006
I6969;0;0;0.0766;0.9963;0.2095;0.0024;0;0;0.0001;La27.75Lo65.25;WS50M;a2007
I6970;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La27.75Lo65.25;WS50M;a2008
I6971;0;0;0.0911;0.9998;0.1895;0.002;0;0;0.0001;La27.75Lo65.25;WS50M;a2009
I6972;0;0;0.0624;0.987;0.2341;0.0029;0;0;0.0001;La27.75Lo65.25;WS50M;a2010
I6973;0;0;0.1003;0.9998;0.1786;0.0018;0;0;0.0001;La27.75Lo65.25;WS50M;a2011
I6974;0;0;0.0427;0.9574;0.2816;0.0041;0;0;0.0002;La27.75Lo65.25;WS50M;a2012
I6975;0;0;0.064;0.9885;0.231;0.0029;0;0;0.0001;La27.75Lo65.25;WS50M;a2013
I6976;0;0;0.0464;0.9651;0.271;0.0038;0;0;0.0001;La27.75Lo65.25;WS50M;a2014
I6977;0;0;0.0576;0.982;0.2439;0.0032;0;0;0.0001;La27.75Lo65.25;WS50M;a2015
I6978;0;0;0.0657;0.9898;0.2278;0.0028;0;0;0.0001;La27.75Lo65.25;WS50M;a2016
I6979;0;0;0.0728;0.9945;0.2155;0.0025;0;0;0.0001;La27.75Lo65.25;WS50M;a2017
I6980;0;0;0.1077;0.9989;0.1708;0.0017;0;0;0.0001;La27.75Lo65.25;WS50M;a2018
I6981;0;0;0.1209;0.9955;0.1583;0.0015;0;0;0.0001;La27.75Lo65.25;WS50M;a2019
I6982;0;0.0021;0.6335;0.5834;0.0253;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1981
I6983;0;0.0027;0.667;0.5547;0.0227;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1982
I6984;0;0.005;0.7517;0.4812;0.0169;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1983
I6985;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1984
I6986;0;0.0045;0.739;0.4923;0.0177;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1985
I6987;0;0.0024;0.6536;0.5662;0.0237;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1986
I6988;0;0.002;0.6267;0.5892;0.0258;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1987
I6989;0;0.0028;0.6736;0.5489;0.0222;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1988
I6990;0;0.0025;0.6603;0.5604;0.0232;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1989
I6991;0;0.0031;0.6869;0.5375;0.0212;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1990
I6992;0;0.0015;0.5863;0.6239;0.0294;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1991
I6993;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1992
I6994;0;0.0022;0.6402;0.5777;0.0247;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1993
I6995;0;0.0012;0.5662;0.6412;0.0313;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1994
I6996;0;0.0021;0.6335;0.5834;0.0253;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1995
I6997;0;0.0023;0.6469;0.5719;0.0242;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1996
I6998;0;0.0016;0.5998;0.6123;0.0282;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1997
I6999;0;0.0016;0.5998;0.6123;0.0282;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1998
I7000;0;0.0031;0.6869;0.5375;0.0212;0.0001;0;0;0;La27.75Lo65.25;WS10M;a1999
I7001;0;0.0031;0.6869;0.5375;0.0212;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2000
I7002;0;0.0036;0.7066;0.5205;0.0198;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2001
I7003;0;0.0043;0.7326;0.4979;0.0181;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2002
I7004;0;0.002;0.6267;0.5892;0.0258;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2003
I7005;0;0.0012;0.5662;0.6412;0.0313;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2004
I7006;0;0.0023;0.6469;0.5719;0.0242;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2005
I7007;0;0.0019;0.62;0.595;0.0264;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2006
I7008;0;0.0036;0.7066;0.5205;0.0198;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2007
I7009;0;0.0072;0.8007;0.4376;0.0141;0;0;0;0;La27.75Lo65.25;WS10M;a2008
I7010;0;0.0043;0.7326;0.4979;0.0181;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2009
I7011;0;0.0029;0.6803;0.5432;0.0217;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2010
I7012;0;0.0055;0.7642;0.4702;0.0162;0;0;0;0;La27.75Lo65.25;WS10M;a2011
I7013;0;0.0016;0.5998;0.6123;0.0282;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2012
I7014;0;0.0031;0.6869;0.5375;0.0212;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2013
I7015;0;0.0019;0.62;0.595;0.0264;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2014
I7016;0;0.0028;0.6736;0.5489;0.0222;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2015
I7017;0;0.0029;0.6803;0.5432;0.0217;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2016
I7018;0;0.0036;0.7066;0.5205;0.0198;0.0001;0;0;0;La27.75Lo65.25;WS10M;a2017
I7019;0;0.0055;0.7642;0.4702;0.0162;0;0;0;0;La27.75Lo65.25;WS10M;a2018
I7020;0;0.0072;0.8007;0.4376;0.0141;0;0;0;0;La27.75Lo65.25;WS10M;a2019
I7021;0;0.0002;0.358;0.8207;0.0606;0.0003;0;0;0.0001;La27.25Lo69.75;WS50M;a1981
I7022;0;0.0001;0.2931;0.8761;0.0757;0.0005;0;0;0.0001;La27.25Lo69.75;WS50M;a1982
I7023;0;0;0.1384;0.9885;0.1442;0.0013;0;0;0.0001;La27.25Lo69.75;WS50M;a1983
I7024;0;0;0.151;0.982;0.1353;0.0012;0;0;0.0001;La27.25Lo69.75;WS50M;a1984
I7025;0;0.0001;0.3139;0.8585;0.0704;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a1985
I7026;0;0.0001;0.2982;0.8718;0.0743;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a1986
I7027;0;0;0.1478;0.9838;0.1375;0.0012;0;0;0.0001;La27.25Lo69.75;WS50M;a1987
I7028;0;0.0001;0.3247;0.8494;0.0678;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a1988
I7029;0;0.0002;0.3356;0.84;0.0653;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a1989
I7030;0;0.0001;0.3193;0.854;0.0691;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a1990
I7031;0;0.0001;0.3034;0.8674;0.073;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a1991
I7032;0;0;0.227;0.93;0.097;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a1992
I7033;0;0.0002;0.358;0.8207;0.0606;0.0003;0;0;0.0001;La27.25Lo69.75;WS50M;a1993
I7034;0;0.0004;0.4234;0.7642;0.049;0.0002;0;0;0;La27.25Lo69.75;WS50M;a1994
I7035;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La27.25Lo69.75;WS50M;a1995
I7036;0;0.0001;0.283;0.8846;0.0785;0.0005;0;0;0.0001;La27.25Lo69.75;WS50M;a1996
I7037;0;0;0.1979;0.9518;0.1093;0.0008;0;0;0.0001;La27.25Lo69.75;WS50M;a1997
I7038;0;0;0.1901;0.9574;0.1131;0.0009;0;0;0.0001;La27.25Lo69.75;WS50M;a1998
I7039;0;0.0001;0.288;0.8804;0.0771;0.0005;0;0;0.0001;La27.25Lo69.75;WS50M;a1999
I7040;0;0.0001;0.254;0.9085;0.0874;0.0006;0;0;0.0001;La27.25Lo69.75;WS50M;a2000
I7041;0;0;0.2184;0.9366;0.1004;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a2001
I7042;0;0;0.194;0.9546;0.1112;0.0008;0;0;0.0001;La27.25Lo69.75;WS50M;a2002
I7043;0;0.0003;0.3812;0.8007;0.0561;0.0003;0;0;0.0001;La27.25Lo69.75;WS50M;a2003
I7044;0;0.0001;0.254;0.9085;0.0874;0.0006;0;0;0.0001;La27.25Lo69.75;WS50M;a2004
I7045;0;0.0001;0.3034;0.8674;0.073;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a2005
I7046;0;0.0005;0.4483;0.7426;0.0453;0.0002;0;0;0;La27.25Lo69.75;WS50M;a2006
I7047;0;0;0.1901;0.9574;0.1131;0.0009;0;0;0.0001;La27.25Lo69.75;WS50M;a2007
I7048;0;0.0001;0.3247;0.8494;0.0678;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a2008
I7049;0;0.0001;0.3301;0.8447;0.0666;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a2009
I7050;0;0;0.168;0.9721;0.1248;0.001;0;0;0.0001;La27.25Lo69.75;WS50M;a2010
I7051;0;0;0.2226;0.9333;0.0987;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a2011
I7052;0;0;0.227;0.93;0.097;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a2012
I7053;0;0.0001;0.2731;0.8928;0.0814;0.0005;0;0;0.0001;La27.25Lo69.75;WS50M;a2013
I7054;0;0;0.227;0.93;0.097;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a2014
I7055;0;0;0.161;0.9763;0.129;0.0011;0;0;0.0001;La27.25Lo69.75;WS50M;a2015
I7056;0;0;0.227;0.93;0.097;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a2016
I7057;0;0;0.1751;0.9675;0.1208;0.001;0;0;0.0001;La27.25Lo69.75;WS50M;a2017
I7058;0;0.0001;0.3034;0.8674;0.073;0.0004;0;0;0.0001;La27.25Lo69.75;WS50M;a2018
I7059;0;0;0.2313;0.9266;0.0954;0.0007;0;0;0.0001;La27.25Lo69.75;WS50M;a2019
I7060;0;0.0007;0.4868;0.7094;0.0401;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1981
I7061;0;0.0004;0.442;0.7481;0.0462;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1982
I7062;0;0.0001;0.2931;0.8761;0.0757;0.0005;0;0;0.0001;La27.25Lo69.75;WS10M;a1983
I7063;0;0.0001;0.2982;0.8718;0.0743;0.0004;0;0;0.0001;La27.25Lo69.75;WS10M;a1984
I7064;0;0.0005;0.4483;0.7426;0.0453;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1985
I7065;0;0.0005;0.4483;0.7426;0.0453;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1986
I7066;0;0.0001;0.3086;0.863;0.0717;0.0004;0;0;0.0001;La27.25Lo69.75;WS10M;a1987
I7067;0;0.0005;0.461;0.7317;0.0435;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1988
I7068;0;0.0005;0.461;0.7317;0.0435;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1989
I7069;0;0.0005;0.4547;0.7372;0.0444;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1990
I7070;0;0.0005;0.4547;0.7372;0.0444;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1991
I7071;0;0.0003;0.3871;0.7956;0.0551;0.0003;0;0;0;La27.25Lo69.75;WS10M;a1992
I7072;0;0.0007;0.4868;0.7094;0.0401;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1993
I7073;0;0.001;0.5328;0.6698;0.0348;0.0001;0;0;0;La27.25Lo69.75;WS10M;a1994
I7074;0;0.0007;0.4998;0.6982;0.0385;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1995
I7075;0;0.0004;0.4234;0.7642;0.049;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1996
I7076;0;0.0002;0.3637;0.8158;0.0594;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a1997
I7077;0;0.0002;0.3523;0.8256;0.0617;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a1998
I7078;0;0.0004;0.4296;0.7589;0.048;0.0002;0;0;0;La27.25Lo69.75;WS10M;a1999
I7079;0;0.0003;0.3871;0.7956;0.0551;0.0003;0;0;0;La27.25Lo69.75;WS10M;a2000
I7080;0;0.0002;0.3695;0.8108;0.0583;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a2001
I7081;0;0.0002;0.3523;0.8256;0.0617;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a2002
I7082;0;0.0009;0.5195;0.6812;0.0362;0.0002;0;0;0;La27.25Lo69.75;WS10M;a2003
I7083;0;0.0003;0.399;0.7853;0.053;0.0003;0;0;0;La27.25Lo69.75;WS10M;a2004
I7084;0;0.0005;0.461;0.7317;0.0435;0.0002;0;0;0;La27.25Lo69.75;WS10M;a2005
I7085;0;0.0013;0.5729;0.6354;0.0307;0.0001;0;0;0;La27.25Lo69.75;WS10M;a2006
I7086;0;0.0002;0.3637;0.8158;0.0594;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a2007
I7087;0;0.0006;0.4803;0.715;0.041;0.0002;0;0;0;La27.25Lo69.75;WS10M;a2008
I7088;0;0.0006;0.4803;0.715;0.041;0.0002;0;0;0;La27.25Lo69.75;WS10M;a2009
I7089;0;0.0002;0.3356;0.84;0.0653;0.0004;0;0;0.0001;La27.25Lo69.75;WS10M;a2010
I7090;0;0.0002;0.3753;0.8058;0.0572;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a2011
I7091;0;0.0003;0.3812;0.8007;0.0561;0.0003;0;0;0.0001;La27.25Lo69.75;WS10M;a2012
I7092;0;0.0004;0.4296;0.7589;0.048;0.0002;0;0;0;La27.25Lo69.75;WS10M;a2013
I7093;0;0.0003;0.3871;0.7956;0.0551;0.0003;0;0;0;La27.25Lo69.75;WS10M;a2014
I7094;0;0.0002;0.3356;0.84;0.0653;0.0004;0;0;0.0001;La27.25Lo69.75;WS10M;a2015
I7095;0;0.0003;0.4111;0.7748;0.051;0.0003;0;0;0;La27.25Lo69.75;WS10M;a2016
I7096;0;0.0002;0.3411;0.8353;0.0641;0.0004;0;0;0.0001;La27.25Lo69.75;WS10M;a2017
I7097;0;0.0005;0.461;0.7317;0.0435;0.0002;0;0;0;La27.25Lo69.75;WS10M;a2018
I7098;0;0.0003;0.393;0.7905;0.054;0.0003;0;0;0;La27.25Lo69.75;WS10M;a2019
I7099;0;0;0.098;1;0.1813;0.0019;0;0;0.0001;La27.25Lo69.25;WS50M;a1981
I7100;0;0;0.064;0.9885;0.231;0.0029;0;0;0.0001;La27.25Lo69.25;WS50M;a1982
I7101;0;0;0.0088;0.7372;0.4961;0.0129;0;0;0.0003;La27.25Lo69.25;WS50M;a1983
I7102;0;0;0.0088;0.7372;0.4961;0.0129;0;0;0.0003;La27.25Lo69.25;WS50M;a1984
I7103;0;0;0.0786;0.9971;0.2066;0.0024;0;0;0.0001;La27.25Lo69.25;WS50M;a1985
I7104;0;0;0.0806;0.9978;0.2037;0.0023;0;0;0.0001;La27.25Lo69.25;WS50M;a1986
I7105;0;0;0.0069;0.6982;0.5293;0.0149;0;0;0.0003;La27.25Lo69.25;WS50M;a1987
I7106;0;0;0.0504;0.9721;0.2606;0.0036;0;0;0.0001;La27.25Lo69.25;WS50M;a1988
I7107;0;0;0.1027;0.9996;0.176;0.0018;0;0;0.0001;La27.25Lo69.25;WS50M;a1989
I7108;0;0;0.071;0.9935;0.2185;0.0026;0;0;0.0001;La27.25Lo69.25;WS50M;a1990
I7109;0;0;0.0404;0.9518;0.2888;0.0043;0;0;0.0002;La27.25Lo69.25;WS50M;a1991
I7110;0;0;0.0371;0.9429;0.2999;0.0046;0;0;0.0002;La27.25Lo69.25;WS50M;a1992
I7111;0;0;0.0547;0.9783;0.2505;0.0033;0;0;0.0001;La27.25Lo69.25;WS50M;a1993
I7112;0;0;0.1265;0.9935;0.1535;0.0014;0;0;0.0001;La27.25Lo69.25;WS50M;a1994
I7113;0;0;0.0532;0.9763;0.2538;0.0034;0;0;0.0001;La27.25Lo69.25;WS50M;a1995
I7114;0;0;0.0361;0.9398;0.3036;0.0047;0;0;0.0002;La27.25Lo69.25;WS50M;a1996
I7115;0;0;0.0107;0.7695;0.4682;0.0113;0;0;0.0002;La27.25Lo69.25;WS50M;a1997
I7116;0;0;0.0104;0.7642;0.4728;0.0116;0;0;0.0003;La27.25Lo69.25;WS50M;a1998
I7117;0;0;0.0312;0.9231;0.3227;0.0053;0;0;0.0002;La27.25Lo69.25;WS50M;a1999
I7118;0;0;0.0286;0.9123;0.3345;0.0057;0;0;0.0002;La27.25Lo69.25;WS50M;a2000
I7119;0;0;0.0175;0.8447;0.4009;0.0082;0;0;0.0002;La27.25Lo69.25;WS50M;a2001
I7120;0;0;0.0104;0.7642;0.4728;0.0116;0;0;0.0003;La27.25Lo69.25;WS50M;a2002
I7121;0;0;0.1003;0.9998;0.1786;0.0018;0;0;0.0001;La27.25Lo69.25;WS50M;a2003
I7122;0;0;0.0253;0.8968;0.3505;0.0063;0;0;0.0002;La27.25Lo69.25;WS50M;a2004
I7123;0;0;0.0371;0.9429;0.2999;0.0046;0;0;0.0002;La27.25Lo69.25;WS50M;a2005
I7124;0;0;0.1265;0.9935;0.1535;0.0014;0;0;0.0001;La27.25Lo69.25;WS50M;a2006
I7125;0;0;0.006;0.6755;0.5485;0.0162;0;0;0.0003;La27.25Lo69.25;WS50M;a2007
I7126;0;0;0.0518;0.9742;0.2572;0.0035;0;0;0.0001;La27.25Lo69.25;WS50M;a2008
I7127;0;0;0.0561;0.9802;0.2471;0.0032;0;0;0.0001;La27.25Lo69.25;WS50M;a2009
I7128;0;0;0.0058;0.6698;0.5533;0.0165;0;0;0.0003;La27.25Lo69.25;WS50M;a2010
I7129;0;0;0.0164;0.8353;0.4097;0.0086;0;0;0.0002;La27.25Lo69.25;WS50M;a2011
I7130;0;0;0.0239;0.8887;0.3587;0.0065;0;0;0.0002;La27.25Lo69.25;WS50M;a2012
I7131;0;0;0.035;0.9366;0.3074;0.0049;0;0;0.0002;La27.25Lo69.25;WS50M;a2013
I7132;0;0;0.0218;0.8761;0.3711;0.007;0;0;0.0002;La27.25Lo69.25;WS50M;a2014
I7133;0;0;0.0064;0.6869;0.5389;0.0156;0;0;0.0003;La27.25Lo69.25;WS50M;a2015
I7134;0;0;0.0224;0.8804;0.367;0.0068;0;0;0.0002;La27.25Lo69.25;WS50M;a2016
I7135;0;0;0.0111;0.7748;0.4636;0.0111;0;0;0.0002;La27.25Lo69.25;WS50M;a2017
I7136;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La27.25Lo69.25;WS50M;a2018
I7137;0;0;0.0205;0.8674;0.3795;0.0073;0;0;0.0002;La27.25Lo69.25;WS50M;a2019
I7138;0;0;0.2142;0.9398;0.1022;0.0007;0;0;0.0001;La27.25Lo69.25;WS10M;a1981
I7139;0;0;0.1645;0.9742;0.1269;0.001;0;0;0.0001;La27.25Lo69.25;WS10M;a1982
I7140;0;0;0.0491;0.9698;0.264;0.0037;0;0;0.0001;La27.25Lo69.25;WS10M;a1983
I7141;0;0;0.0464;0.9651;0.271;0.0038;0;0;0.0001;La27.25Lo69.25;WS10M;a1984
I7142;0;0;0.1863;0.96;0.115;0.0009;0;0;0.0001;La27.25Lo69.25;WS10M;a1985
I7143;0;0;0.1901;0.9574;0.1131;0.0009;0;0;0.0001;La27.25Lo69.25;WS10M;a1986
I7144;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La27.25Lo69.25;WS10M;a1987
I7145;0;0;0.1446;0.9854;0.1397;0.0012;0;0;0.0001;La27.25Lo69.25;WS10M;a1988
I7146;0;0;0.2226;0.9333;0.0987;0.0007;0;0;0.0001;La27.25Lo69.25;WS10M;a1989
I7147;0;0;0.1751;0.9675;0.1208;0.001;0;0;0.0001;La27.25Lo69.25;WS10M;a1990
I7148;0;0;0.1294;0.9924;0.1511;0.0014;0;0;0.0001;La27.25Lo69.25;WS10M;a1991
I7149;0;0;0.1209;0.9955;0.1583;0.0015;0;0;0.0001;La27.25Lo69.25;WS10M;a1992
I7150;0;0;0.1446;0.9854;0.1397;0.0012;0;0;0.0001;La27.25Lo69.25;WS10M;a1993
I7151;0;0.0001;0.2448;0.9159;0.0905;0.0006;0;0;0.0001;La27.25Lo69.25;WS10M;a1994
I7152;0;0;0.151;0.982;0.1353;0.0012;0;0;0.0001;La27.25Lo69.25;WS10M;a1995
I7153;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La27.25Lo69.25;WS10M;a1996
I7154;0;0;0.0576;0.982;0.2439;0.0032;0;0;0.0001;La27.25Lo69.25;WS10M;a1997
I7155;0;0;0.0608;0.9854;0.2374;0.003;0;0;0.0001;La27.25Lo69.25;WS10M;a1998
I7156;0;0;0.1103;0.9984;0.1683;0.0017;0;0;0.0001;La27.25Lo69.25;WS10M;a1999
I7157;0;0;0.0956;1;0.184;0.0019;0;0;0.0001;La27.25Lo69.25;WS10M;a2000
I7158;0;0;0.0786;0.9971;0.2066;0.0024;0;0;0.0001;La27.25Lo69.25;WS10M;a2001
I7159;0;0;0.0547;0.9783;0.2505;0.0033;0;0;0.0001;La27.25Lo69.25;WS10M;a2002
I7160;0;0;0.2184;0.9366;0.1004;0.0007;0;0;0.0001;La27.25Lo69.25;WS10M;a2003
I7161;0;0;0.0934;1;0.1867;0.002;0;0;0.0001;La27.25Lo69.25;WS10M;a2004
I7162;0;0;0.1237;0.9945;0.1559;0.0015;0;0;0.0001;La27.25Lo69.25;WS10M;a2005
I7163;0;0.0001;0.2635;0.9008;0.0843;0.0005;0;0;0.0001;La27.25Lo69.25;WS10M;a2006
I7164;0;0;0.0452;0.9626;0.2745;0.0039;0;0;0.0002;La27.25Lo69.25;WS10M;a2007
I7165;0;0;0.1645;0.9742;0.1269;0.001;0;0;0.0001;La27.25Lo69.25;WS10M;a2008
I7166;0;0;0.161;0.9763;0.129;0.0011;0;0;0.0001;La27.25Lo69.25;WS10M;a2009
I7167;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La27.25Lo69.25;WS10M;a2010
I7168;0;0;0.0747;0.9955;0.2125;0.0025;0;0;0.0001;La27.25Lo69.25;WS10M;a2011
I7169;0;0;0.0889;0.9996;0.1923;0.0021;0;0;0.0001;La27.25Lo69.25;WS10M;a2012
I7170;0;0;0.1155;0.9971;0.1632;0.0016;0;0;0.0001;La27.25Lo69.25;WS10M;a2013
I7171;0;0;0.0889;0.9996;0.1923;0.0021;0;0;0.0001;La27.25Lo69.25;WS10M;a2014
I7172;0;0;0.0439;0.96;0.278;0.004;0;0;0.0002;La27.25Lo69.25;WS10M;a2015
I7173;0;0;0.098;1;0.1813;0.0019;0;0;0.0001;La27.25Lo69.25;WS10M;a2016
I7174;0;0;0.0624;0.987;0.2341;0.0029;0;0;0.0001;La27.25Lo69.25;WS10M;a2017
I7175;0;0;0.168;0.9721;0.1248;0.001;0;0;0.0001;La27.25Lo69.25;WS10M;a2018
I7176;0;0;0.0847;0.9989;0.1979;0.0022;0;0;0.0001;La27.25Lo69.25;WS10M;a2019
I7177;0;0;0.0004;0.3086;0.8587;0.0581;0.0003;0;0.0006;La27.25Lo68.75;WS50M;a1981
I7178;0;0;0;0.1303;0.9897;0.1296;0.001;0;0.001;La27.25Lo68.75;WS50M;a1982
I7179;0;0;0;0.0193;0.8735;0.3604;0.0061;0;0.0021;La27.25Lo68.75;WS50M;a1983
