ID;LOCALIDAD;PARAMETRO;ANO;V1_calma;V2_ventolina;V3_brisamuydebil;V4_brisadebilflojo;V5_brisamoderada;V6_brisafresca;V7_brisafuerte;v8_vientofuerte;v9_temporal
ID1989;La28-25_ Lo67-75;WS10M;A2019;0,00;0,122580645;0,877419355;0,00;0,00;0,00;0,00;0,00;0,00
ID1990;La28-25_ Lo67-75;WS50M;A1981;0,00;0,00;0,958974359;0,015789474;0,00;0,00;0,00;0,00;0,00
ID1991;La28-25_ Lo67-75;WS50M;A1982;0,00;0,00;0,856410256;0,121052632;0,00;0,00;0,00;0,00;0,00
ID1992;La28-25_ Lo67-75;WS50M;A1983;0,00;0,00;0,702564103;0,278947368;0,00;0,00;0,00;0,00;0,00
ID1993;La28-25_ Lo67-75;WS50M;A1984;0,00;0,00;0,6;0,384210526;0,00;0,00;0,00;0,00;0,00
ID1994;La28-25_ Lo67-75;WS50M;A1985;0,00;0,00;0,784615385;0,194736842;0,00;0,00;0,00;0,00;0,00
ID1995;La28-25_ Lo67-75;WS50M;A1986;0,00;0,00;0,635897436;0,347368421;0,00;0,00;0,00;0,00;0,00
ID1996;La28-25_ Lo67-75;WS50M;A1987;0,00;0,00;0,615384615;0,368421053;0,00;0,00;0,00;0,00;0,00
ID1997;La28-25_ Lo67-75;WS50M;A1988;0,00;0,00;0,784615385;0,194736842;0,00;0,00;0,00;0,00;0,00
ID1998;La28-25_ Lo67-75;WS50M;A1989;0,00;0,00;0,738461538;0,242105263;0,00;0,00;0,00;0,00;0,00
ID1999;La28-25_ Lo67-75;WS50M;A1990;0,00;0,00;0,928205128;0,047368421;0,00;0,00;0,00;0,00;0,00
ID2000;La28-25_ Lo67-75;WS50M;A1991;0,00;0,00;0,830769231;0,147368421;0,00;0,00;0,00;0,00;0,00
ID2001;La28-25_ Lo67-75;WS50M;A1992;0,00;0,00;0,723076923;0,257894737;0,00;0,00;0,00;0,00;0,00
ID2002;La28-25_ Lo67-75;WS50M;A1993;0,00;0,00;0,902564103;0,073684211;0,00;0,00;0,00;0,00;0,00
ID2003;La28-25_ Lo67-75;WS50M;A1994;0,00;0,00;0,917948718;0,057894737;0,00;0,00;0,00;0,00;0,00
ID2004;La28-25_ Lo67-75;WS50M;A1995;0,00;0,00;0,815384615;0,163157895;0,00;0,00;0,00;0,00;0,00
ID2005;La28-25_ Lo67-75;WS50M;A1996;0,00;0,00;0,728205128;0,252631579;0,00;0,00;0,00;0,00;0,00
ID2006;La28-25_ Lo67-75;WS50M;A1997;0,00;0,00;0,533333333;0,452631579;0,00;0,00;0,00;0,00;0,00
ID2007;La28-25_ Lo67-75;WS50M;A1998;0,00;0,00;0,841025641;0,136842105;0,00;0,00;0,00;0,00;0,00
ID2008;La28-25_ Lo67-75;WS50M;A1999;0,00;0,00;0,482051282;0,505263158;0,00;0,00;0,00;0,00;0,00
ID2009;La28-25_ Lo67-75;WS50M;A2000;0,00;0,00;0,630769231;0,352631579;0,00;0,00;0,00;0,00;0,00
ID2010;La28-25_ Lo67-75;WS50M;A2001;0,00;0,00;0,871794872;0,105263158;0,00;0,00;0,00;0,00;0,00
ID2011;La28-25_ Lo67-75;WS50M;A2002;0,00;0,00;0,825641026;0,152631579;0,00;0,00;0,00;0,00;0,00
ID2012;La28-25_ Lo67-75;WS50M;A2003;0,00;0,00;0,902564103;0,073684211;0,00;0,00;0,00;0,00;0,00
ID2013;La28-25_ Lo67-75;WS50M;A2004;0,00;0,00;0,876923077;0,1;0,00;0,00;0,00;0,00;0,00
ID2014;La28-25_ Lo67-75;WS50M;A2005;0,00;0,00;0,794871795;0,184210526;0,00;0,00;0,00;0,00;0,00
ID2015;La28-25_ Lo67-75;WS50M;A2006;0,00;0,00;0,856410256;0,121052632;0,00;0,00;0,00;0,00;0,00
ID2016;La28-25_ Lo67-75;WS50M;A2007;0,00;0,00;0,938461538;0,036842105;0,00;0,00;0,00;0,00;0,00
ID2017;La28-25_ Lo67-75;WS50M;A2008;0,00;0,00;0,912820513;0,063157895;0,00;0,00;0,00;0,00;0,00
ID2018;La28-25_ Lo67-75;WS50M;A2009;0,00;0,00;0,676923077;0,305263158;0,00;0,00;0,00;0,00;0,00
ID2019;La28-25_ Lo67-75;WS50M;A2010;0,00;0,00;0,907692308;0,068421053;0,00;0,00;0,00;0,00;0,00
ID2020;La28-25_ Lo67-75;WS50M;A2011;0,00;0,00;0,764102564;0,215789474;0,00;0,00;0,00;0,00;0,00
ID2021;La28-25_ Lo67-75;WS50M;A2012;0,00;0,00;0,748717949;0,231578947;0,00;0,00;0,00;0,00;0,00
ID2022;La28-25_ Lo67-75;WS50M;A2013;0,00;0,00;0,974358974;0,00;0,00;0,00;0,00;0,00;0,00
ID2023;La28-25_ Lo67-75;WS50M;A2014;0,00;0,00;0,692307692;0,289473684;0,00;0,00;0,00;0,00;0,00
ID2024;La28-25_ Lo67-75;WS50M;A2015;0,00;0,00;0,528205128;0,457894737;0,00;0,00;0,00;0,00;0,00
ID2025;La28-25_ Lo67-75;WS50M;A2016;0,00;0,00;0,923076923;0,052631579;0,00;0,00;0,00;0,00;0,00
ID2026;La28-25_ Lo67-75;WS50M;A2017;0,00;0,00;0,856410256;0,121052632;0,00;0,00;0,00;0,00;0,00
ID2027;La28-25_ Lo67-75;WS50M;A2018;0,00;0,00;0,846153846;0,131578947;0,00;0,00;0,00;0,00;0,00
ID2028;La28-25_ Lo67-75;WS50M;A2019;0,00;0,00;0,948717949;0,026315789;0,00;0,00;0,00;0,00;0,00
ID2029;La28-25_ Lo68-25;WS10M;A1981;0,00;0,00;0,558974359;0,426315789;0,00;0,00;0,00;0,00;0,00
ID2030;La28-25_ Lo68-25;WS10M;A1982;0,00;0,00;0,128205128;0,868421053;0,00;0,00;0,00;0,00;0,00
ID2031;La28-25_ Lo68-25;WS10M;A1983;0,00;0,00;0,220512821;0,773684211;0,00;0,00;0,00;0,00;0,00
ID2032;La28-25_ Lo68-25;WS10M;A1984;0,00;0,00;0,00;0,995652174;0,004347826;0,00;0,00;0,00;0,00
ID2033;La28-25_ Lo68-25;WS10M;A1985;0,00;0,00;0,364102564;0,626315789;0,00;0,00;0,00;0,00;0,00
ID2034;La28-25_ Lo68-25;WS10M;A1986;0,00;0,00;0,261538462;0,731578947;0,00;0,00;0,00;0,00;0,00
ID2035;La28-25_ Lo68-25;WS10M;A1987;0,00;0,00;0,015384615;0,984210526;0,00;0,00;0,00;0,00;0,00
ID2036;La28-25_ Lo68-25;WS10M;A1988;0,00;0,00;0,246153846;0,747368421;0,00;0,00;0,00;0,00;0,00
ID2037;La28-25_ Lo68-25;WS10M;A1989;0,00;0,00;0,261538462;0,731578947;0,00;0,00;0,00;0,00;0,00
ID2038;La28-25_ Lo68-25;WS10M;A1990;0,00;0,00;0,220512821;0,773684211;0,00;0,00;0,00;0,00;0,00
ID2039;La28-25_ Lo68-25;WS10M;A1991;0,00;0,00;0,261538462;0,731578947;0,00;0,00;0,00;0,00;0,00
ID2040;La28-25_ Lo68-25;WS10M;A1992;0,00;0,00;0,651282051;0,331578947;0,00;0,00;0,00;0,00;0,00
ID2041;La28-25_ Lo68-25;WS10M;A1993;0,00;0,00;0,430769231;0,557894737;0,00;0,00;0,00;0,00;0,00
ID2042;La28-25_ Lo68-25;WS10M;A1994;0,00;0,00;0,692307692;0,289473684;0,00;0,00;0,00;0,00;0,00
ID2043;La28-25_ Lo68-25;WS10M;A1995;0,00;0,00;0,594871795;0,389473684;0,00;0,00;0,00;0,00;0,00
ID2044;La28-25_ Lo68-25;WS10M;A1996;0,00;0,00;0,461538462;0,526315789;0,00;0,00;0,00;0,00;0,00
ID2045;La28-25_ Lo68-25;WS10M;A1997;0,00;0,00;0,00;0,9;0,1;0,00;0,00;0,00;0,00
ID2046;La28-25_ Lo68-25;WS10M;A1998;0,00;0,00;0,466666667;0,521052632;0,00;0,00;0,00;0,00;0,00
ID2047;La28-25_ Lo68-25;WS10M;A1999;0,00;0,00;0,00;0,973913043;0,026086957;0,00;0,00;0,00;0,00
ID2048;La28-25_ Lo68-25;WS10M;A2000;0,00;0,00;0,00;0,939130435;0,060869565;0,00;0,00;0,00;0,00
ID2049;La28-25_ Lo68-25;WS10M;A2001;0,00;0,00;0,405128205;0,584210526;0,00;0,00;0,00;0,00;0,00
ID2050;La28-25_ Lo68-25;WS10M;A2002;0,00;0,00;0,215384615;0,778947368;0,00;0,00;0,00;0,00;0,00
ID2051;La28-25_ Lo68-25;WS10M;A2003;0,00;0,00;0,538461538;0,447368421;0,00;0,00;0,00;0,00;0,00
ID2052;La28-25_ Lo68-25;WS10M;A2004;0,00;0,00;0,579487179;0,405263158;0,00;0,00;0,00;0,00;0,00
ID2053;La28-25_ Lo68-25;WS10M;A2005;0,00;0,00;0,482051282;0,505263158;0,00;0,00;0,00;0,00;0,00
ID2054;La28-25_ Lo68-25;WS10M;A2006;0,00;0,00;0,348717949;0,642105263;0,00;0,00;0,00;0,00;0,00
ID2055;La28-25_ Lo68-25;WS10M;A2007;0,00;0,00;0,538461538;0,447368421;0,00;0,00;0,00;0,00;0,00
ID2056;La28-25_ Lo68-25;WS10M;A2008;0,00;0,00;0,394871795;0,594736842;0,00;0,00;0,00;0,00;0,00
ID2057;La28-25_ Lo68-25;WS10M;A2009;0,00;0,00;0,117948718;0,878947368;0,00;0,00;0,00;0,00;0,00
ID2058;La28-25_ Lo68-25;WS10M;A2010;0,00;0,00;0,21025641;0,784210526;0,00;0,00;0,00;0,00;0,00
ID2059;La28-25_ Lo68-25;WS10M;A2011;0,00;0,00;0,394871795;0,594736842;0,00;0,00;0,00;0,00;0,00
ID2060;La28-25_ Lo68-25;WS10M;A2012;0,00;0,00;0,307692308;0,684210526;0,00;0,00;0,00;0,00;0,00
ID2061;La28-25_ Lo68-25;WS10M;A2013;0,00;0,00;0,2;0,794736842;0,00;0,00;0,00;0,00;0,00
ID2062;La28-25_ Lo68-25;WS10M;A2014;0,00;0,00;0,00;0,873913043;0,126086957;0,00;0,00;0,00;0,00
ID2063;La28-25_ Lo68-25;WS10M;A2015;0,00;0,00;0,00;0,591304348;0,408695652;0,00;0,00;0,00;0,00
ID2064;La28-25_ Lo68-25;WS10M;A2016;0,00;0,00;0,753846154;0,226315789;0,00;0,00;0,00;0,00;0,00
ID2065;La28-25_ Lo68-25;WS10M;A2017;0,00;0,00;0,364102564;0,626315789;0,00;0,00;0,00;0,00;0,00
ID2066;La28-25_ Lo68-25;WS10M;A2018;0,00;0,00;0,517948718;0,468421053;0,00;0,00;0,00;0,00;0,00
ID2067;La28-25_ Lo68-25;WS10M;A2019;0,00;0,00;0,323076923;0,668421053;0,00;0,00;0,00;0,00;0,00
ID2068;La28-25_ Lo68-25;WS50M;A1981;0,00;0,00;0,2;0,794736842;0,00;0,00;0,00;0,00;0,00
ID2069;La28-25_ Lo68-25;WS50M;A1982;0,00;0,00;0,00;0,6;0,4;0,00;0,00;0,00;0,00
ID2070;La28-25_ Lo68-25;WS50M;A1983;0,00;0,00;0,00;0,730434783;0,269565217;0,00;0,00;0,00;0,00
ID2071;La28-25_ Lo68-25;WS50M;A1984;0,00;0,00;0,00;0,486956522;0,513043478;0,00;0,00;0,00;0,00
ID2072;La28-25_ Lo68-25;WS50M;A1985;0,00;0,00;0,00;0,939130435;0,060869565;0,00;0,00;0,00;0,00
ID2073;La28-25_ Lo68-25;WS50M;A1986;0,00;0,00;0,00;0,786956522;0,213043478;0,00;0,00;0,00;0,00
ID2074;La28-25_ Lo68-25;WS50M;A1987;0,00;0,00;0,00;0,491304348;0,508695652;0,00;0,00;0,00;0,00
ID2075;La28-25_ Lo68-25;WS50M;A1988;0,00;0,00;0,00;0,734782609;0,265217391;0,00;0,00;0,00;0,00
ID2076;La28-25_ Lo68-25;WS50M;A1989;0,00;0,00;0,00;0,847826087;0,152173913;0,00;0,00;0,00;0,00
ID2077;La28-25_ Lo68-25;WS50M;A1990;0,00;0,00;0,00;0,769565217;0,230434783;0,00;0,00;0,00;0,00
ID2078;La28-25_ Lo68-25;WS50M;A1991;0,00;0,00;0,00;0,834782609;0,165217391;0,00;0,00;0,00;0,00
ID2079;La28-25_ Lo68-25;WS50M;A1992;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID2080;La28-25_ Lo68-25;WS50M;A1993;0,00;0,00;0,00;0,947826087;0,052173913;0,00;0,00;0,00;0,00
ID2081;La28-25_ Lo68-25;WS50M;A1994;0,00;0,00;0,384615385;0,605263158;0,00;0,00;0,00;0,00;0,00
ID2082;La28-25_ Lo68-25;WS50M;A1995;0,00;0,00;0,225641026;0,768421053;0,00;0,00;0,00;0,00;0,00
ID2083;La28-25_ Lo68-25;WS50M;A1996;0,00;0,00;0,076923077;0,921052632;0,00;0,00;0,00;0,00;0,00
ID2084;La28-25_ Lo68-25;WS50M;A1997;0,00;0,00;0,00;0,260869565;0,739130435;0,00;0,00;0,00;0,00
ID2085;La28-25_ Lo68-25;WS50M;A1998;0,00;0,00;0,00;0,991304348;0,008695652;0,00;0,00;0,00;0,00
ID2086;La28-25_ Lo68-25;WS50M;A1999;0,00;0,00;0,00;0,504347826;0,495652174;0,00;0,00;0,00;0,00
ID2087;La28-25_ Lo68-25;WS50M;A2000;0,00;0,00;0,00;0,460869565;0,539130435;0,00;0,00;0,00;0,00
ID2088;La28-25_ Lo68-25;WS50M;A2001;0,00;0,00;0,00;0,913043478;0,086956522;0,00;0,00;0,00;0,00
ID2089;La28-25_ Lo68-25;WS50M;A2002;0,00;0,00;0,00;0,734782609;0,265217391;0,00;0,00;0,00;0,00
ID2090;La28-25_ Lo68-25;WS50M;A2003;0,00;0,00;0,123076923;0,873684211;0,00;0,00;0,00;0,00;0,00
ID2091;La28-25_ Lo68-25;WS50M;A2004;0,00;0,00;0,215384615;0,778947368;0,00;0,00;0,00;0,00;0,00
ID2092;La28-25_ Lo68-25;WS50M;A2005;0,00;0,00;0,112820513;0,884210526;0,00;0,00;0,00;0,00;0,00
ID2093;La28-25_ Lo68-25;WS50M;A2006;0,00;0,00;0,00;0,917391304;0,082608696;0,00;0,00;0,00;0,00
ID2094;La28-25_ Lo68-25;WS50M;A2007;0,00;0,00;0,020512821;0,978947368;0,00;0,00;0,00;0,00;0,00
ID2095;La28-25_ Lo68-25;WS50M;A2008;0,00;0,00;0,00;0,952173913;0,047826087;0,00;0,00;0,00;0,00
ID2096;La28-25_ Lo68-25;WS50M;A2009;0,00;0,00;0,00;0,595652174;0,404347826;0,00;0,00;0,00;0,00
ID2097;La28-25_ Lo68-25;WS50M;A2010;0,00;0,00;0,00;0,686956522;0,313043478;0,00;0,00;0,00;0,00
ID2098;La28-25_ Lo68-25;WS50M;A2011;0,00;0,00;0,00;0,960869565;0,039130435;0,00;0,00;0,00;0,00
ID2099;La28-25_ Lo68-25;WS50M;A2012;0,00;0,00;0,00;0,856521739;0,143478261;0,00;0,00;0,00;0,00
ID2100;La28-25_ Lo68-25;WS50M;A2013;0,00;0,00;0,00;0,643478261;0,356521739;0,00;0,00;0,00;0,00
ID2101;La28-25_ Lo68-25;WS50M;A2014;0,00;0,00;0,00;0,265217391;0,734782609;0,00;0,00;0,00;0,00
ID2102;La28-25_ Lo68-25;WS50M;A2015;0,00;0,00;0,00;0,00;0,920754717;0,079245283;0,00;0,00;0,00
ID2103;La28-25_ Lo68-25;WS50M;A2016;0,00;0,00;0,492307692;0,494736842;0,00;0,00;0,00;0,00;0,00
ID2104;La28-25_ Lo68-25;WS50M;A2017;0,00;0,00;0,00;0,886956522;0,113043478;0,00;0,00;0,00;0,00
ID2105;La28-25_ Lo68-25;WS50M;A2018;0,00;0,00;0,117948718;0,878947368;0,00;0,00;0,00;0,00;0,00
ID2106;La28-25_ Lo68-25;WS50M;A2019;0,00;0,00;0,00;0,8;0,2;0,00;0,00;0,00;0,00
ID2107;La28-25_ Lo68-75;WS10M;A1981;0,00;0,00;0,00;0,026086957;0,973913043;0,00;0,00;0,00;0,00
ID2108;La28-25_ Lo68-75;WS10M;A1982;0,00;0,00;0,00;0,00;0,252830189;0,747169811;0,00;0,00;0,00
ID2109;La28-25_ Lo68-75;WS10M;A1983;0,00;0,00;0,00;0,00;0,562264151;0,437735849;0,00;0,00;0,00
ID2110;La28-25_ Lo68-75;WS10M;A1984;0,00;0,00;0,00;0,00;0,347169811;0,652830189;0,00;0,00;0,00
ID2111;La28-25_ Lo68-75;WS10M;A1985;0,00;0,00;0,00;0,00;0,954716981;0,045283019;0,00;0,00;0,00
ID2112;La28-25_ Lo68-75;WS10M;A1986;0,00;0,00;0,00;0,00;0,709433962;0,290566038;0,00;0,00;0,00
ID2113;La28-25_ Lo68-75;WS10M;A1987;0,00;0,00;0,00;0,00;0,373584906;0,626415094;0,00;0,00;0,00
ID2114;La28-25_ Lo68-75;WS10M;A1988;0,00;0,00;0,00;0,00;0,543396226;0,456603774;0,00;0,00;0,00
ID2115;La28-25_ Lo68-75;WS10M;A1989;0,00;0,00;0,00;0,00;0,852830189;0,147169811;0,00;0,00;0,00
ID2116;La28-25_ Lo68-75;WS10M;A1990;0,00;0,00;0,00;0,00;0,667924528;0,332075472;0,00;0,00;0,00
ID2117;La28-25_ Lo68-75;WS10M;A1991;0,00;0,00;0,00;0,00;0,852830189;0,147169811;0,00;0,00;0,00
ID2118;La28-25_ Lo68-75;WS10M;A1992;0,00;0,00;0,00;0,760869565;0,239130435;0,00;0,00;0,00;0,00
ID2119;La28-25_ Lo68-75;WS10M;A1993;0,00;0,00;0,00;0,00;0,766037736;0,233962264;0,00;0,00;0,00
ID2120;La28-25_ Lo68-75;WS10M;A1994;0,00;0,00;0,00;0,02173913;0,97826087;0,00;0,00;0,00;0,00
ID2121;La28-25_ Lo68-75;WS10M;A1995;0,00;0,00;0,00;0,00;0,830188679;0,169811321;0,00;0,00;0,00
ID2122;La28-25_ Lo68-75;WS10M;A1996;0,00;0,00;0,00;0,12173913;0,87826087;0,00;0,00;0,00;0,00
ID2123;La28-25_ Lo68-75;WS10M;A1997;0,00;0,00;0,00;0,00;0,00;0,823728814;0,176271186;0,00;0,00
ID2124;La28-25_ Lo68-75;WS10M;A1998;0,00;0,00;0,00;0,00;0,622641509;0,377358491;0,00;0,00;0,00
ID2125;La28-25_ Lo68-75;WS10M;A1999;0,00;0,00;0,00;0,00;0,41509434;0,58490566;0,00;0,00;0,00
ID2126;La28-25_ Lo68-75;WS10M;A2000;0,00;0,00;0,00;0,00;0,535849057;0,464150943;0,00;0,00;0,00
ID2127;La28-25_ Lo68-75;WS10M;A2001;0,00;0,00;0,00;0,00;0,509433962;0,490566038;0,00;0,00;0,00
ID2128;La28-25_ Lo68-75;WS10M;A2002;0,00;0,00;0,00;0,00;0,577358491;0,422641509;0,00;0,00;0,00
ID2129;La28-25_ Lo68-75;WS10M;A2003;0,00;0,00;0,00;0,030434783;0,969565217;0,00;0,00;0,00;0,00
ID2130;La28-25_ Lo68-75;WS10M;A2004;0,00;0,00;0,00;0,00;0,988679245;0,011320755;0,00;0,00;0,00
ID2131;La28-25_ Lo68-75;WS10M;A2005;0,00;0,00;0,00;0,00;0,788679245;0,211320755;0,00;0,00;0,00
ID2132;La28-25_ Lo68-75;WS10M;A2006;0,00;0,00;0,00;0,00;0,754716981;0,245283019;0,00;0,00;0,00
ID2133;La28-25_ Lo68-75;WS10M;A2007;0,00;0,00;0,00;0,00;0,743396226;0,256603774;0,00;0,00;0,00
ID2134;La28-25_ Lo68-75;WS10M;A2008;0,00;0,00;0,00;0,00;0,796226415;0,203773585;0,00;0,00;0,00
ID2135;La28-25_ Lo68-75;WS10M;A2009;0,00;0,00;0,00;0,00;0,098113208;0,901886792;0,00;0,00;0,00
ID2136;La28-25_ Lo68-75;WS10M;A2010;0,00;0,00;0,00;0,00;0,267924528;0,732075472;0,00;0,00;0,00
ID2137;La28-25_ Lo68-75;WS10M;A2011;0,00;0,00;0,00;0,343478261;0,656521739;0,00;0,00;0,00;0,00
ID2138;La28-25_ Lo68-75;WS10M;A2012;0,00;0,00;0,00;0,00;0,445283019;0,554716981;0,00;0,00;0,00
ID2139;La28-25_ Lo68-75;WS10M;A2013;0,00;0,00;0,00;0,00;0,249056604;0,750943396;0,00;0,00;0,00
ID2140;La28-25_ Lo68-75;WS10M;A2014;0,00;0,00;0,00;0,00;0,00;0,789830508;0,210169492;0,00;0,00
ID2141;La28-25_ Lo68-75;WS10M;A2015;0,00;0,00;0,00;0,00;0,00;0,827118644;0,172881356;0,00;0,00
ID2142;La28-25_ Lo68-75;WS10M;A2016;0,00;0,00;0,00;0,347826087;0,652173913;0,00;0,00;0,00;0,00
ID2143;La28-25_ Lo68-75;WS10M;A2017;0,00;0,00;0,00;0,00;0,664150943;0,335849057;0,00;0,00;0,00
ID2144;La28-25_ Lo68-75;WS10M;A2018;0,00;0,00;0,00;0,195652174;0,804347826;0,00;0,00;0,00;0,00
ID2145;La28-25_ Lo68-75;WS10M;A2019;0,00;0,00;0,00;0,00;0,245283019;0,754716981;0,00;0,00;0,00
ID2146;La28-25_ Lo68-75;WS50M;A1981;0,00;0,00;0,00;0,00;0,475471698;0,524528302;0,00;0,00;0,00
ID2147;La28-25_ Lo68-75;WS50M;A1982;0,00;0,00;0,00;0,00;0,00;0,559322034;0,440677966;0,00;0,00
ID2148;La28-25_ Lo68-75;WS50M;A1983;0,00;0,00;0,00;0,00;0,00;0,854237288;0,145762712;0,00;0,00
ID2149;La28-25_ Lo68-75;WS50M;A1984;0,00;0,00;0,00;0,00;0,00;0,66440678;0,33559322;0,00;0,00
ID2150;La28-25_ Lo68-75;WS50M;A1985;0,00;0,00;0,00;0,00;0,350943396;0,649056604;0,00;0,00;0,00
ID2151;La28-25_ Lo68-75;WS50M;A1986;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
ID2152;La28-25_ Lo68-75;WS50M;A1987;0,00;0,00;0,00;0,00;0,00;0,640677966;0,359322034;0,00;0,00
ID2153;La28-25_ Lo68-75;WS50M;A1988;0,00;0,00;0,00;0,00;0,00;0,827118644;0,172881356;0,00;0,00
ID2154;La28-25_ Lo68-75;WS50M;A1989;0,00;0,00;0,00;0,00;0,264150943;0,735849057;0,00;0,00;0,00
ID2155;La28-25_ Lo68-75;WS50M;A1990;0,00;0,00;0,00;0,00;0,071698113;0,928301887;0,00;0,00;0,00
ID2156;La28-25_ Lo68-75;WS50M;A1991;0,00;0,00;0,00;0,00;0,275471698;0,724528302;0,00;0,00;0,00
ID2157;La28-25_ Lo68-75;WS50M;A1992;0,00;0,00;0,00;0,252173913;0,747826087;0,00;0,00;0,00;0,00
ID2158;La28-25_ Lo68-75;WS50M;A1993;0,00;0,00;0,00;0,00;0,124528302;0,875471698;0,00;0,00;0,00
ID2159;La28-25_ Lo68-75;WS50M;A1994;0,00;0,00;0,00;0,00;0,452830189;0,547169811;0,00;0,00;0,00
ID2160;La28-25_ Lo68-75;WS50M;A1995;0,00;0,00;0,00;0,00;0,177358491;0,822641509;0,00;0,00;0,00
ID2161;La28-25_ Lo68-75;WS50M;A1996;0,00;0,00;0,00;0,00;0,516981132;0,483018868;0,00;0,00;0,00
ID2162;La28-25_ Lo68-75;WS50M;A1997;0,00;0,00;0,00;0,00;0,00;0,044067797;0,955932203;0,00;0,00
ID2163;La28-25_ Lo68-75;WS50M;A1998;0,00;0,00;0,00;0,00;0,00;0,911864407;0,088135593;0,00;0,00
ID2164;La28-25_ Lo68-75;WS50M;A1999;0,00;0,00;0,00;0,00;0,00;0,796610169;0,203389831;0,00;0,00
ID2165;La28-25_ Lo68-75;WS50M;A2000;0,00;0,00;0,00;0,00;0,00;0,908474576;0,091525424;0,00;0,00
ID2166;La28-25_ Lo68-75;WS50M;A2001;0,00;0,00;0,00;0,00;0,00;0,776271186;0,223728814;0,00;0,00
ID2167;La28-25_ Lo68-75;WS50M;A2002;0,00;0,00;0,00;0,00;0,00;0,945762712;0,054237288;0,00;0,00
ID2168;La28-25_ Lo68-75;WS50M;A2003;0,00;0,00;0,00;0,00;0,471698113;0,528301887;0,00;0,00;0,00
ID2169;La28-25_ Lo68-75;WS50M;A2004;0,00;0,00;0,00;0,00;0,441509434;0,558490566;0,00;0,00;0,00
ID2170;La28-25_ Lo68-75;WS50M;A2005;0,00;0,00;0,00;0,00;0,128301887;0,871698113;0,00;0,00;0,00
ID2171;La28-25_ Lo68-75;WS50M;A2006;0,00;0,00;0,00;0,00;0,113207547;0,886792453;0,00;0,00;0,00
ID2172;La28-25_ Lo68-75;WS50M;A2007;0,00;0,00;0,00;0,00;0,00754717;0,99245283;0,00;0,00;0,00
ID2173;La28-25_ Lo68-75;WS50M;A2008;0,00;0,00;0,00;0,00;0,124528302;0,875471698;0,00;0,00;0,00
ID2174;La28-25_ Lo68-75;WS50M;A2009;0,00;0,00;0,00;0,00;0,00;0,33559322;0,66440678;0,00;0,00
ID2175;La28-25_ Lo68-75;WS50M;A2010;0,00;0,00;0,00;0,00;0,00;0,481355932;0,518644068;0,00;0,00
ID2176;La28-25_ Lo68-75;WS50M;A2011;0,00;0,00;0,00;0,00;0,750943396;0,249056604;0,00;0,00;0,00
ID2177;La28-25_ Lo68-75;WS50M;A2012;0,00;0,00;0,00;0,00;0,00;0,749152542;0,250847458;0,00;0,00
ID2178;La28-25_ Lo68-75;WS50M;A2013;0,00;0,00;0,00;0,00;0,00;0,545762712;0,454237288;0,00;0,00
ID2179;La28-25_ Lo68-75;WS50M;A2014;0,00;0,00;0,00;0,00;0,00;0,030508475;0,969491525;0,00;0,00
ID2180;La28-25_ Lo68-75;WS50M;A2015;0,00;0,00;0,00;0,00;0,00;0,071186441;0,928813559;0,00;0,00
ID2181;La28-25_ Lo68-75;WS50M;A2016;0,00;0,00;0,00;0,00;0,758490566;0,241509434;0,00;0,00;0,00
ID2182;La28-25_ Lo68-75;WS50M;A2017;0,00;0,00;0,00;0,00;0,00;0,979661017;0,020338983;0,00;0,00
ID2183;La28-25_ Lo68-75;WS50M;A2018;0,00;0,00;0,00;0,00;0,60754717;0,39245283;0,00;0,00;0,00
ID2184;La28-25_ Lo68-75;WS50M;A2019;0,00;0,00;0,00;0,00;0,00;0,525423729;0,474576271;0,00;0,00
ID2185;La28-25_ Lo69-25;WS10M;A1981;0,00;0,00;0,00;0,360869565;0,639130435;0,00;0,00;0,00;0,00
ID2186;La28-25_ Lo69-25;WS10M;A1982;0,00;0,00;0,00;0,00;0,59245283;0,40754717;0,00;0,00;0,00
ID2187;La28-25_ Lo69-25;WS10M;A1983;0,00;0,00;0,00;0,00;0,875471698;0,124528302;0,00;0,00;0,00
ID2188;La28-25_ Lo69-25;WS10M;A1984;0,00;0,00;0,00;0,00;0,758490566;0,241509434;0,00;0,00;0,00
ID2189;La28-25_ Lo69-25;WS10M;A1985;0,00;0,00;0,00;0,265217391;0,734782609;0,00;0,00;0,00;0,00
ID2190;La28-25_ Lo69-25;WS10M;A1986;0,00;0,00;0,00;0,00;0,920754717;0,079245283;0,00;0,00;0,00
ID2191;La28-25_ Lo69-25;WS10M;A1987;0,00;0,00;0,00;0,00;0,747169811;0,252830189;0,00;0,00;0,00
ID2192;La28-25_ Lo69-25;WS10M;A1988;0,00;0,00;0,00;0,00;0,701886792;0,298113208;0,00;0,00;0,00
ID2193;La28-25_ Lo69-25;WS10M;A1989;0,00;0,00;0,00;0,00;0,943396226;0,056603774;0,00;0,00;0,00
ID2194;La28-25_ Lo69-25;WS10M;A1990;0,00;0,00;0,00;0,12173913;0,87826087;0,00;0,00;0,00;0,00
ID2195;La28-25_ Lo69-25;WS10M;A1991;0,00;0,00;0,00;0,204347826;0,795652174;0,00;0,00;0,00;0,00
