"";"V1_Calma";"V2_Ventolina";"V3_BrisaMuyDebil";"V4_BrisaDebilFlojo";"V5_BrisaModerada";"V6_BrisaFresca";"V7_BrisaFuerte";"v8_VientoFuerte";"v9_Temporal";"LOCALIDAD";"PARAMETRO";"MES"
"1745";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"5.085e-01";"4.915e-01";"0.000e+00";"0e+00";"La28.25Lo68.75";"WS50M";"septiembre"
"1746";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"2.264e-01";"7.736e-01";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo68.75";"WS10M";"septiembre"
"1747";"0e+00";"0.000e+00";"0.000e+00";"7.783e-01";"2.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo68.25";"WS50M";"septiembre"
"1748";"0e+00";"0.000e+00";"2.974e-01";"7.026e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo68.25";"WS10M";"septiembre"
"1749";"0e+00";"0.000e+00";"9.231e-01";"7.690e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.75";"WS50M";"septiembre"
"1750";"0e+00";"8.750e-02";"9.125e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.75";"WS10M";"septiembre"
"1751";"0e+00";"0.000e+00";"6.513e-01";"3.487e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.25";"WS50M";"septiembre"
"1752";"0e+00";"0.000e+00";"8.718e-01";"1.282e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.25";"WS10M";"septiembre"
"1753";"0e+00";"0.000e+00";"2.513e-01";"7.487e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.75";"WS50M";"septiembre"
"1754";"0e+00";"0.000e+00";"6.974e-01";"3.026e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.75";"WS10M";"septiembre"
"1755";"0e+00";"0.000e+00";"0.000e+00";"9.087e-01";"9.130e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.25";"WS50M";"septiembre"
"1756";"0e+00";"0.000e+00";"4.256e-01";"5.744e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.25";"WS10M";"septiembre"
"1757";"0e+00";"0.000e+00";"0.000e+00";"8.739e-01";"1.261e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.75";"WS50M";"septiembre"
"1758";"0e+00";"0.000e+00";"4.205e-01";"5.795e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.75";"WS10M";"septiembre"
"1759";"0e+00";"0.000e+00";"0.000e+00";"7.000e-01";"3.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.25";"WS50M";"septiembre"
"1760";"0e+00";"0.000e+00";"4.615e-01";"5.385e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.25";"WS10M";"septiembre"
"1761";"0e+00";"0.000e+00";"0.000e+00";"6.522e-01";"3.478e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.75";"WS50M";"septiembre"
"1762";"0e+00";"0.000e+00";"0.000e+00";"9.043e-01";"9.570e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.75";"WS10M";"septiembre"
"1763";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"3.019e-01";"6.981e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.25";"WS50M";"septiembre"
"1764";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.925e-01";"2.075e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.25";"WS10M";"septiembre"
"1765";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"9.150e-02";"9.085e-01";"0.000e+00";"0e+00";"La27.75Lo68.75";"WS50M";"septiembre"
"1766";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.525e-01";"2.475e-01";"0.000e+00";"0e+00";"La27.75Lo68.75";"WS10M";"septiembre"
"1767";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"6.113e-01";"3.887e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo68.25";"WS50M";"septiembre"
"1768";"0e+00";"0.000e+00";"0.000e+00";"2.957e-01";"7.043e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo68.25";"WS10M";"septiembre"
"1769";"0e+00";"0.000e+00";"5.897e-01";"4.103e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.75";"WS50M";"septiembre"
"1770";"0e+00";"0.000e+00";"9.026e-01";"9.740e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.75";"WS10M";"septiembre"
"1771";"0e+00";"0.000e+00";"6.872e-01";"3.128e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.25";"WS50M";"septiembre"
"1772";"0e+00";"0.000e+00";"8.154e-01";"1.846e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.25";"WS10M";"septiembre"
"1773";"0e+00";"0.000e+00";"4.051e-01";"5.949e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.75";"WS50M";"septiembre"
"1774";"0e+00";"0.000e+00";"6.667e-01";"3.333e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.75";"WS10M";"septiembre"
"1775";"0e+00";"0.000e+00";"0.000e+00";"7.783e-01";"2.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.25";"WS50M";"septiembre"
"1776";"0e+00";"0.000e+00";"2.410e-01";"7.590e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.25";"WS10M";"septiembre"
"1777";"0e+00";"0.000e+00";"5.640e-02";"9.436e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.75";"WS50M";"septiembre"
"1778";"0e+00";"0.000e+00";"5.282e-01";"4.718e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.75";"WS10M";"septiembre"
"1779";"0e+00";"0.000e+00";"0.000e+00";"7.696e-01";"2.304e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.25";"WS50M";"septiembre"
"1780";"0e+00";"0.000e+00";"4.615e-01";"5.385e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.25";"WS10M";"septiembre"
"1781";"0e+00";"0.000e+00";"0.000e+00";"6.565e-01";"3.435e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.75";"WS50M";"septiembre"
"1782";"0e+00";"0.000e+00";"0.000e+00";"9.609e-01";"3.910e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.75";"WS10M";"septiembre"
"1783";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.170e-01";"2.830e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.25";"WS50M";"septiembre"
"1784";"0e+00";"0.000e+00";"0.000e+00";"1.565e-01";"8.435e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.25";"WS10M";"septiembre"
"1785";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"5.153e-01";"4.847e-01";"0.000e+00";"0e+00";"La27.25Lo68.75";"WS50M";"septiembre"
"1786";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.550e-02";"9.245e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo68.75";"WS10M";"septiembre"
"1787";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.034e-01";"1.966e-01";"0.000e+00";"0e+00";"La27.25Lo68.25";"WS50M";"septiembre"
"1788";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"4.755e-01";"5.245e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo68.25";"WS10M";"septiembre"
"1789";"0e+00";"0.000e+00";"0.000e+00";"2.522e-01";"7.478e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.75";"WS50M";"septiembre"
"1790";"0e+00";"0.000e+00";"0.000e+00";"8.391e-01";"1.609e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.75";"WS10M";"septiembre"
"1791";"0e+00";"0.000e+00";"1.487e-01";"8.513e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.25";"WS50M";"septiembre"
"1792";"0e+00";"0.000e+00";"5.795e-01";"4.205e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.25";"WS10M";"septiembre"
"1793";"0e+00";"0.000e+00";"4.308e-01";"5.692e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo66.75";"WS50M";"septiembre"
"1794";"0e+00";"0.000e+00";"7.077e-01";"2.923e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo66.75";"WS10M";"septiembre"
"1795";"0e+00";"0.000e+00";"1.795e-01";"8.205e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo66.25";"WS50M";"septiembre"
"1796";"0e+00";"0.000e+00";"4.718e-01";"5.282e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo66.25";"WS10M";"septiembre"
"1797";"0e+00";"0.000e+00";"2.615e-01";"7.385e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo65.75";"WS50M";"septiembre"
"1798";"0e+00";"0.000e+00";"5.846e-01";"4.154e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo65.75";"WS10M";"septiembre"
"1799";"0e+00";"0.000e+00";"0.000e+00";"8.043e-01";"1.957e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo65.25";"WS50M";"septiembre"
"1800";"0e+00";"0.000e+00";"4.103e-01";"5.897e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo65.25";"WS10M";"septiembre"
"1801";"0e+00";"0.000e+00";"0.000e+00";"7.261e-01";"2.739e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo69.75";"WS50M";"octubre"
"1802";"0e+00";"0.000e+00";"1.179e-01";"8.821e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo69.75";"WS10M";"octubre"
"1803";"0e+00";"0.000e+00";"3.231e-01";"6.769e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo69.25";"WS50M";"octubre"
"1804";"0e+00";"0.000e+00";"6.872e-01";"3.128e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo69.25";"WS10M";"octubre"
"1805";"0e+00";"0.000e+00";"0.000e+00";"7.304e-01";"2.696e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo68.75";"WS50M";"octubre"
"1806";"0e+00";"0.000e+00";"1.641e-01";"8.359e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo68.75";"WS10M";"octubre"
"1807";"0e+00";"0.000e+00";"0.000e+00";"4.435e-01";"5.565e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo68.25";"WS50M";"octubre"
"1808";"0e+00";"0.000e+00";"5.100e-03";"9.949e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo68.25";"WS10M";"octubre"
"1809";"0e+00";"0.000e+00";"0.000e+00";"3.130e-01";"6.870e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo67.75";"WS50M";"octubre"
"1810";"0e+00";"0.000e+00";"0.000e+00";"9.478e-01";"5.220e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo67.75";"WS10M";"octubre"
"1811";"0e+00";"0.000e+00";"0.000e+00";"3.261e-01";"6.739e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo67.25";"WS50M";"octubre"
"1812";"0e+00";"0.000e+00";"0.000e+00";"9.870e-01";"1.300e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo67.25";"WS10M";"octubre"
"1813";"0e+00";"0.000e+00";"0.000e+00";"3.435e-01";"6.565e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo66.75";"WS50M";"octubre"
"1814";"0e+00";"0.000e+00";"3.080e-02";"9.692e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo66.75";"WS10M";"octubre"
"1815";"0e+00";"0.000e+00";"0.000e+00";"2.696e-01";"7.304e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo66.25";"WS50M";"octubre"
"1816";"0e+00";"0.000e+00";"0.000e+00";"9.696e-01";"3.040e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo66.25";"WS10M";"octubre"
"1817";"0e+00";"0.000e+00";"0.000e+00";"5.957e-01";"4.043e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo65.75";"WS50M";"octubre"
"1818";"0e+00";"0.000e+00";"3.026e-01";"6.974e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo65.75";"WS10M";"octubre"
"1819";"0e+00";"0.000e+00";"0.000e+00";"6.783e-01";"3.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo65.25";"WS50M";"octubre"
"1820";"0e+00";"0.000e+00";"3.385e-01";"6.615e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.75Lo65.25";"WS10M";"octubre"
"1821";"0e+00";"0.000e+00";"0.000e+00";"5.870e-01";"4.130e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo69.75";"WS50M";"octubre"
"1822";"0e+00";"0.000e+00";"1.540e-02";"9.846e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo69.75";"WS10M";"octubre"
"1823";"0e+00";"0.000e+00";"2.667e-01";"7.333e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo69.25";"WS50M";"octubre"
"1824";"0e+00";"0.000e+00";"6.359e-01";"3.641e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo69.25";"WS10M";"octubre"
"1825";"0e+00";"0.000e+00";"0.000e+00";"8.261e-01";"1.739e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo68.75";"WS50M";"octubre"
"1826";"0e+00";"0.000e+00";"2.359e-01";"7.641e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo68.75";"WS10M";"octubre"
"1827";"0e+00";"0.000e+00";"0.000e+00";"4.957e-01";"5.043e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo68.25";"WS50M";"octubre"
"1828";"0e+00";"0.000e+00";"3.080e-02";"9.692e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo68.25";"WS10M";"octubre"
"1829";"0e+00";"0.000e+00";"0.000e+00";"4.696e-01";"5.304e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo67.75";"WS50M";"octubre"
"1830";"0e+00";"0.000e+00";"3.590e-02";"9.641e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo67.75";"WS10M";"octubre"
"1831";"0e+00";"0.000e+00";"0.000e+00";"4.130e-01";"5.870e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo67.25";"WS50M";"octubre"
"1832";"0e+00";"0.000e+00";"1.030e-02";"9.897e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo67.25";"WS10M";"octubre"
"1833";"0e+00";"0.000e+00";"0.000e+00";"2.826e-01";"7.174e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo66.75";"WS50M";"octubre"
"1834";"0e+00";"0.000e+00";"0.000e+00";"9.522e-01";"4.780e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo66.75";"WS10M";"octubre"
"1835";"0e+00";"0.000e+00";"0.000e+00";"1.783e-01";"8.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo66.25";"WS50M";"octubre"
"1836";"0e+00";"0.000e+00";"0.000e+00";"9.000e-01";"1.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo66.25";"WS10M";"octubre"
"1837";"0e+00";"0.000e+00";"0.000e+00";"6.609e-01";"3.391e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo65.75";"WS50M";"octubre"
"1838";"0e+00";"0.000e+00";"4.974e-01";"5.026e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo65.75";"WS10M";"octubre"
"1839";"0e+00";"0.000e+00";"0.000e+00";"7.043e-01";"2.957e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo65.25";"WS50M";"octubre"
"1840";"0e+00";"0.000e+00";"4.667e-01";"5.333e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La31.25Lo65.25";"WS10M";"octubre"
"1841";"0e+00";"0.000e+00";"0.000e+00";"5.043e-01";"4.957e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo69.75";"WS50M";"octubre"
"1842";"0e+00";"0.000e+00";"0.000e+00";"9.478e-01";"5.220e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo69.75";"WS10M";"octubre"
"1843";"0e+00";"0.000e+00";"2.821e-01";"7.179e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo69.25";"WS50M";"octubre"
"1844";"0e+00";"0.000e+00";"6.513e-01";"3.487e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo69.25";"WS10M";"octubre"
"1845";"0e+00";"0.000e+00";"0.000e+00";"9.783e-01";"2.170e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo68.75";"WS50M";"octubre"
"1846";"0e+00";"0.000e+00";"3.487e-01";"6.513e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo68.75";"WS10M";"octubre"
"1847";"0e+00";"0.000e+00";"0.000e+00";"5.609e-01";"4.391e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo68.25";"WS50M";"octubre"
"1848";"0e+00";"0.000e+00";"1.385e-01";"8.615e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo68.25";"WS10M";"octubre"
"1849";"0e+00";"0.000e+00";"0.000e+00";"5.652e-01";"4.348e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.75";"WS50M";"octubre"
"1850";"0e+00";"0.000e+00";"1.385e-01";"8.615e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.75";"WS10M";"octubre"
"1851";"0e+00";"0.000e+00";"0.000e+00";"5.000e-01";"5.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.25";"WS50M";"octubre"
"1852";"0e+00";"0.000e+00";"8.720e-02";"9.128e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.25";"WS10M";"octubre"
"1853";"0e+00";"0.000e+00";"0.000e+00";"3.000e-01";"7.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.75";"WS50M";"octubre"
"1854";"0e+00";"0.000e+00";"0.000e+00";"9.652e-01";"3.480e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.75";"WS10M";"octubre"
"1855";"0e+00";"0.000e+00";"0.000e+00";"2.522e-01";"7.478e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.25";"WS50M";"octubre"
"1856";"0e+00";"0.000e+00";"0.000e+00";"9.435e-01";"5.650e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.25";"WS10M";"octubre"
"1857";"0e+00";"0.000e+00";"0.000e+00";"6.000e-01";"4.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.75";"WS50M";"octubre"
"1858";"0e+00";"0.000e+00";"4.359e-01";"5.641e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.75";"WS10M";"octubre"
"1859";"0e+00";"0.000e+00";"0.000e+00";"7.174e-01";"2.826e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.25";"WS50M";"octubre"
"1860";"0e+00";"0.000e+00";"5.795e-01";"4.205e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.25";"WS10M";"octubre"
"1861";"0e+00";"0.000e+00";"0.000e+00";"5.217e-01";"4.783e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.75";"WS50M";"octubre"
"1862";"0e+00";"0.000e+00";"0.000e+00";"9.304e-01";"6.960e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.75";"WS10M";"octubre"
"1863";"0e+00";"0.000e+00";"2.410e-01";"7.590e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.25";"WS50M";"octubre"
"1864";"0e+00";"0.000e+00";"6.308e-01";"3.692e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.25";"WS10M";"octubre"
"1865";"0e+00";"0.000e+00";"1.231e-01";"8.769e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.75";"WS50M";"octubre"
"1866";"0e+00";"0.000e+00";"3.897e-01";"6.103e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.75";"WS10M";"octubre"
"1867";"0e+00";"0.000e+00";"0.000e+00";"7.826e-01";"2.174e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.25";"WS50M";"octubre"
"1868";"0e+00";"0.000e+00";"3.231e-01";"6.769e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.25";"WS10M";"octubre"
"1869";"0e+00";"0.000e+00";"0.000e+00";"6.609e-01";"3.391e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.75";"WS50M";"octubre"
"1870";"0e+00";"0.000e+00";"2.051e-01";"7.949e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.75";"WS10M";"octubre"
"1871";"0e+00";"0.000e+00";"0.000e+00";"5.435e-01";"4.565e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.25";"WS50M";"octubre"
"1872";"0e+00";"0.000e+00";"1.026e-01";"8.974e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.25";"WS10M";"octubre"
"1873";"0e+00";"0.000e+00";"0.000e+00";"3.261e-01";"6.739e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.75";"WS50M";"octubre"
"1874";"0e+00";"0.000e+00";"0.000e+00";"9.913e-01";"8.700e-03";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.75";"WS10M";"octubre"
"1875";"0e+00";"0.000e+00";"0.000e+00";"2.174e-01";"7.826e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.25";"WS50M";"octubre"
"1876";"0e+00";"0.000e+00";"0.000e+00";"9.435e-01";"5.650e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.25";"WS10M";"octubre"
"1877";"0e+00";"0.000e+00";"0.000e+00";"2.870e-01";"7.130e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.75";"WS50M";"octubre"
"1878";"0e+00";"0.000e+00";"1.540e-02";"9.846e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.75";"WS10M";"octubre"
"1879";"0e+00";"0.000e+00";"0.000e+00";"4.304e-01";"5.696e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.25";"WS50M";"octubre"
"1880";"0e+00";"0.000e+00";"2.256e-01";"7.744e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.25";"WS10M";"octubre"
"1881";"0e+00";"0.000e+00";"0.000e+00";"3.913e-01";"6.087e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.75";"WS50M";"octubre"
"1882";"0e+00";"0.000e+00";"0.000e+00";"7.783e-01";"2.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.75";"WS10M";"octubre"
"1883";"0e+00";"0.000e+00";"0.000e+00";"8.478e-01";"1.522e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.25";"WS50M";"octubre"
"1884";"0e+00";"0.000e+00";"3.026e-01";"6.974e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.25";"WS10M";"octubre"
"1885";"0e+00";"0.000e+00";"4.615e-01";"5.385e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.75";"WS50M";"octubre"
"1886";"0e+00";"0.000e+00";"5.949e-01";"4.051e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.75";"WS10M";"octubre"
"1887";"0e+00";"0.000e+00";"1.077e-01";"8.923e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.25";"WS50M";"octubre"
